측정일자,권역명,측정소명,미세먼지(㎍/㎥),초미세먼지(㎍/㎥),오존(ppm),이산화질소농도(ppm),일산화탄소농도(ppm),아황산가스농도(ppm)
20200813,동북권,성동구,27,15,0.02,0.008,0.3,0.002
20200813,동북권,성북구,25,12,0.023,0.021,0.4,0.002
20200813,동북권,중랑구,27,14,0.024,0.017,0.4,0.002
20200813,서남권,강서구,25,12,0.025,0.011,0.2,0.002
20200813,서남권,관악구,26,11,0.029,0.012,0.3,0.002
20200813,서남권,구로구,20,7,0.025,0.01,0.2,0.002
20200813,서남권,금천구,27,14,0.022,0.015,0.3,0.003
20200813,서남권,동작구,29,13,0.023,0.015,0.3,0.003
20200813,서남권,양천구,26,13,0.021,0.013,0.2,0.003
20200813,서남권,영등포구,26,12,0.025,0.016,0.2,0.003
20200813,서북권,마포구,26,12,0.025,0.015,0.3,0.002
20200813,서북권,서대문구,17,8,0.029,0.009,0.2,0.002
20200813,서북권,은평구,24,13,0.027,0.012,0.3,0.002
20200814,도심권,용산구,31,19,0.029,0.011,0.3,0.002
20200814,도심권,종로구,32,19,0.038,0.015,0.2,0.003
20200814,도심권,중구,32,22,0.034,0.016,0.4,0.003
20200814,동남권,강남구,34,22,0.035,0.015,0.4,0.003
20200814,동남권,강동구,35,20,0.021,0.021,0.3,0.003
20200814,동남권,서초구,32,14,0.037,0.012,0.3,0.003
20200814,동남권,송파구,32,20,0.03,0.012,0.3,0.003
20200814,동북권,강북구,37,21,0.031,0.011,0.4,0.003
20200814,동북권,광진구,32,20,0.042,0.013,0.4,0.003
20200814,동북권,노원구,30,18,0.038,0.015,0.4,0.003
20200814,동북권,도봉구,27,15,0.035,0.008,0.3,0.002
20200814,동북권,동대문구,33,17,0.037,0.012,0.2,0.002
20200814,동북권,성동구,33,22,0.027,0.008,0.3,0.002
20200814,동북권,성북구,31,18,0.031,0.018,0.5,0.002
20200814,동북권,중랑구,34,20,0.031,0.017,0.4,0.003
20200814,서남권,강서구,31,18,0.034,0.011,0.3,0.002
20200814,서남권,관악구,33,17,0.036,0.012,0.4,0.003
20200814,서남권,구로구,24,11,0.034,0.009,0.3,0.003
20200814,서남권,금천구,34,19,0.03,0.015,0.3,0.003
20200814,서남권,동작구,37,20,0.031,0.012,0.3,0.003
20200814,서남권,양천구,34,20,0.031,0.011,0.3,0.003
20200814,서남권,영등포구,32,17,0.034,0.014,0.2,0.003
20200814,서북권,마포구,29,18,0.033,0.014,0.3,0.002
20200814,서북권,서대문구,21,12,0.036,0.01,0.3,0.003
20200814,서북권,은평구,29,16,0.036,0.011,0.4,0.002
20200815,도심권,용산구,36,27,0.031,0.013,0.4,0.002
20200815,도심권,종로구,41,28,0.043,0.019,0.2,0.003
20200815,도심권,중구,43,35,0.04,0.018,0.4,0.003
20200815,동남권,강남구,41,33,0.043,0.019,0.4,0.003
20200815,동남권,강동구,38,25,0.028,0.018,0.4,0.003
20200815,동남권,서초구,32,18,0.044,0.017,0.4,0.003
20200815,동남권,송파구,33,26,0.035,0.018,0.4,0.003
20200815,동북권,강북구,39,27,0.034,0.011,0.4,0.002
20200815,동북권,광진구,34,26,0.045,0.017,0.5,0.003
20200815,동북권,노원구,32,23,0.041,0.019,0.4,0.002
20200815,동북권,도봉구,30,21,0.037,0.009,0.3,0.002
20200815,동북권,동대문구,39,27,0.045,0.015,0.3,0.002
20200815,동북권,성동구,40,33,0.033,0.01,0.3,0.002
20200815,동북권,성북구,31,24,0.039,0.019,0.5,0.002
20200815,동북권,중랑구,42,30,0.036,0.021,0.5,0.002
20200815,서남권,강서구,41,33,0.044,0.013,0.4,0.002
20200815,서남권,관악구,40,27,0.044,0.015,0.4,0.003
20200815,서남권,구로구,27,19,0.043,0.01,0.3,0.003
20200815,서남권,금천구,42,28,0.037,0.017,0.4,0.003
20200815,서남권,동작구,44,31,0.038,0.012,0.4,0.002
20200815,서남권,양천구,46,35,0.04,0.012,0.4,0.003
20200815,서남권,영등포구,40,29,0.043,0.015,0.2,0.003
20200815,서북권,마포구,38,31,0.038,0.02,0.4,0.002
20200815,서북권,서대문구,25,20,0.041,0.013,0.3,0.002
20200815,서북권,은평구,31,26,0.042,0.012,0.4,0.002
20200816,도심권,용산구,23,15,0.015,0.007,0.2,0.002
20200816,도심권,종로구,22,15,0.022,0.009,0.1,0.003
20200816,도심권,중구,22,17,0.02,0.01,0.3,0.003
20200816,동남권,강남구,23,16,0.021,0.008,0.3,0.003
20200816,동남권,서초구,20,10,0.02,0.008,0.2,0.003
20200816,동남권,송파구,25,14,0.016,0.008,0.3,0.003
20200816,동북권,강북구,28,17,0.018,0.007,0.3,0.003
20200816,동북권,광진구,23,15,0.023,0.009,0.3,0.004
20200816,동북권,노원구,24,15,0.021,0.011,0.3,0.003
20200816,동북권,도봉구,22,12,0.019,0.006,0.2,0.002
20200816,동북권,동대문구,23,13,0.022,0.008,0.2,0.002
20200816,동북권,성동구,23,16,0.017,0.005,0.1,0.002
20200816,동북권,성북구,22,12,0.019,0.011,0.3,0.002
20200816,동북권,중랑구,25,16,0.019,0.01,0.3,0.003
20200816,서남권,강서구,22,15,0.019,0.007,0.2,0.002
20200816,서남권,관악구,23,13,0.021,0.007,0.3,0.003
20200816,서남권,구로구,15,9,0.019,0.005,0.2,0.003
20200816,서남권,금천구,22,14,0.017,0.008,0.2,0.003
20200816,서남권,동작구,27,16,0.018,0.007,0.4,0.002
20200816,서남권,양천구,26,16,0.017,0.007,0.2,0.003
20200816,서남권,영등포구,23,14,0.019,0.008,0.1,0.003
20200816,서북권,마포구,22,14,0.018,0.009,0.3,0.002
20200816,서북권,서대문구,14,9,0.02,0.006,0.2,0.003
20200816,서북권,은평구,20,13,0.019,0.006,0.3,0.002
20200817,도심권,용산구,27,19,0.021,0.01,0.2,0.003
20200817,도심권,종로구,26,18,0.029,0.013,0.1,0.003
20200817,도심권,중구,25,21,0.028,0.012,0.2,0.003
20200817,동남권,강남구,25,20,0.028,0.012,0.3,0.003
20200817,동남권,강동구,27,20,0.017,0,0.2,0.003
20200817,동남권,서초구,22,12,0.027,0.01,0.2,0.003
20200817,동남권,송파구,27,18,0.024,0.012,0.3,0.003
20200817,동북권,강북구,31,21,0.026,0.008,0.3,0.003
20200817,동북권,광진구,25,18,0.035,0.011,0.2,0.004
20200817,동북권,노원구,24,18,0.035,0.011,0.3,0.003
20200817,동북권,도봉구,20,12,0.03,0.006,0.1,0.002
20200817,동북권,동대문구,25,16,0.03,0.01,0.2,0.003
20200817,동북권,성동구,27,19,0.022,0.007,0.1,0.002
20200817,동북권,성북구,25,16,0.026,0.015,0.3,0.002
20200817,동북권,중랑구,27,19,0.028,0.014,0.3,0.003
20200817,서남권,강서구,25,19,0.021,0.01,0.2,0.002
20200817,서남권,관악구,25,16,0.025,0.012,0.3,0.003
20200817,서남권,구로구,18,10,0.021,0.008,0.2,0.003
20200817,서남권,금천구,25,17,0.02,0.013,0.2,0.003
20200817,서남권,동작구,30,19,0.024,0.01,0.4,0.002
20200817,서남권,양천구,27,19,0.02,0.01,0.2,0.003
20200817,서남권,영등포구,25,18,0.022,0.013,0.1,0.003
20200817,서북권,마포구,24,17,0.021,0.015,0.3,0.002
20200817,서북권,서대문구,16,11,0.027,0.008,0.1,0.003
20200817,서북권,은평구,23,15,0.028,0.008,0.3,0.003
20200818,도심권,용산구,35,26,0.021,0.015,0.3,0.003
20200818,도심권,종로구,34,24,0.026,0.022,0.1,0.004
20200818,도심권,중구,32,27,0.026,0.018,0.3,0.003
20200818,동남권,강남구,34,27,0.028,0.023,0.4,0.003
20200818,동남권,강동구,38,28,0.019,0,0.3,0.002
20200818,동남권,서초구,35,17,0.024,0.024,0.3,0.003
20200818,동남권,송파구,36,27,0.021,0.021,0.4,0.003
20200818,동북권,강북구,38,24,0.021,0.01,0.3,0.003
20200818,동북권,광진구,36,26,0.036,0.019,0.3,0.004
20200818,동북권,노원구,31,22,0.028,0.015,0.3,0.003
20200818,동북권,도봉구,29,17,0.019,0.008,0.2,0.002
20200818,동북권,동대문구,33,22,0.027,0.019,0.2,0.003
20200818,동북권,성동구,36,27,0.024,0.01,0.1,0.003
20200818,동북권,성북구,33,22,0.023,0.02,0.4,0.002
20200818,동북권,중랑구,36,24,0.02,0.02,0.3,0.003
20200818,서남권,강서구,33,25,0.018,0.018,0.3,0.004
20200818,서남권,관악구,34,22,0.026,0.018,0.3,0.004
20200818,서남권,구로구,27,16,0.022,0.014,0.3,0.003
20200818,서남권,금천구,34,23,0.019,0.018,0.2,0.003
20200818,서남권,동작구,37,24,0.021,0.017,0.4,0.003
20200818,서남권,양천구,37,26,0.021,0.016,0.3,0.003
20200818,서남권,영등포구,34,24,0.024,0.019,0.1,0.004
20200818,서북권,마포구,33,24,0.018,0.021,0.3,0.003
20200818,서북권,서대문구,23,16,0.021,0.014,0.2,0.003
20200818,서북권,은평구,30,20,0.022,0.011,0.3,0.002
20200819,도심권,용산구,47,32,0.014,0.012,0.3,0.003
20200819,도심권,종로구,43,31,0.02,0.016,0.1,0.004
20200819,도심권,중구,41,34,0.021,0.014,0.3,0.003
20200819,동남권,강남구,43,35,0.017,0.021,0.3,0.003
20200819,동남권,강동구,45,34,0.011,0,0.3,0.002
20200819,동남권,서초구,42,23,0.016,0.019,0.2,0.003
20200819,동남권,송파구,46,33,0.014,0.019,0.4,0.004
20200819,동북권,강북구,51,33,0.017,0.01,0.3,0.003
20200819,동북권,광진구,44,32,0.012,0.018,0.3,0.004
20200819,동북권,노원구,40,29,0.022,0.015,0.3,0.003
20200819,동북권,도봉구,38,27,0.013,0.006,0.1,0.002
20200819,동북권,동대문구,43,29,0.02,0.014,0.2,0.003
20200819,동북권,성동구,45,33,0.015,0.009,0.1,0.004
20200819,동북권,성북구,39,29,0.017,0.018,0.3,0.002
20200819,동북권,중랑구,47,32,0.019,0.017,0.3,0.003
20200819,서남권,강서구,46,34,0.016,0.013,0.2,0.003
20200819,서남권,관악구,44,28,0.017,0.018,0.3,0.003
20200819,서남권,구로구,38,22,0.014,0.012,0.2,0.003
20200819,서남권,금천구,42,28,0.014,0.017,0.2,0.004
20200819,서남권,동작구,49,30,0.014,0.019,0.3,0.004
20200819,서남권,양천구,47,33,0.015,0.013,0.2,0.003
20200819,서남권,영등포구,44,33,0.012,0.017,0.1,0.003
20200819,서북권,마포구,43,32,0.014,0.015,0.3,0.003
20200819,서북권,서대문구,32,23,0.018,0.01,0.3,0.003
20200819,서북권,은평구,42,29,0.019,0.009,0.2,0.003
20200820,도심권,용산구,40,29,0.021,0.013,0.3,0.003
20200820,도심권,종로구,39,28,0.023,0.02,0.2,0.004
20200820,도심권,중구,35,31,0.024,0.017,0.3,0.003
20200820,동남권,강남구,39,31,0.022,0.024,0.4,0.003
20200820,동남권,강동구,41,31,0.016,0.024,0.3,0.002
20200820,동남권,서초구,37,20,0.022,0.02,0.2,0.003
20200820,동남권,송파구,42,31,0.019,0.021,0.4,0.003
20200820,동북권,강북구,46,31,0.022,0.012,0.3,0.002
20200820,동북권,광진구,40,29,0.019,0.015,0.3,0.004
20200820,동북권,노원구,36,27,0.032,0.015,0.3,0.003
20200820,동북권,도봉구,36,24,0.019,0.008,0.2,0.002
20200820,동북권,동대문구,38,26,0.026,0.018,0.2,0.003
20200820,동북권,성동구,40,29,0.022,0.009,0.1,0.004
20200820,동북권,성북구,38,26,0.022,0.022,0.4,0.002
20200820,동북권,중랑구,42,29,0.025,0.018,0.3,0.003
20200820,서남권,강서구,38,32,0.025,0.015,0.2,0.003
20200820,서남권,관악구,39,26,0.028,0.017,0.3,0.003
20200820,서남권,구로구,33,20,0.023,0.013,0.2,0.003
20200820,서남권,금천구,38,27,0.022,0.018,0.2,0.004
20200820,서남권,동작구,43,29,0.023,0.019,0.3,0.004
20200820,서남권,양천구,41,31,0.025,0.014,0.2,0.003
20200820,서남권,영등포구,39,31,0.022,0.019,0.5,0.003
20200820,서북권,마포구,36,29,0.022,0.018,0.3,0.003
20200820,서북권,서대문구,25,19,0.025,0.013,0.3,0.003
20200820,서북권,은평구,34,25,0.028,0.011,0.3,0.003
20200821,도심권,용산구,31,22,0.011,0.016,0.3,0.003
20200821,도심권,종로구,29,22,0.012,0.024,0.4,0.003
20200821,도심권,중구,29,25,0.015,0.023,0.4,0.003
20200821,동남권,강남구,29,23,0.01,0.027,0.4,0.003
20200821,동남권,강동구,31,23,0.008,0.023,0.4,0.002
20200821,동남권,서초구,28,15,0.014,0.025,0.3,0.003
20200821,동남권,송파구,33,22,0.008,0.022,0.4,0.003
20200821,동북권,강북구,36,24,0.01,0.014,0.3,0.002
20200821,동북권,광진구,28,20,0.009,0.016,0.4,0.004
20200821,동북권,노원구,26,18,0.013,0.017,0.3,0.003
20200821,동북권,도봉구,25,16,0.01,0.014,0.2,0.002
20200821,동북권,동대문구,29,18,0.01,0.026,0.3,0.003
20200821,동북권,성동구,29,22,0.01,0.007,0.2,0.003
20200821,동북권,성북구,28,17,0.01,0.024,0.5,0.002
20200821,동북권,중랑구,33,22,0.01,0.023,0.4,0.003
20200821,서남권,강서구,30,23,0.015,0.02,0.3,0.003
20200821,서남권,관악구,32,21,0.014,0.024,0.4,0.003
20200821,서남권,구로구,27,15,0.016,0.017,0.3,0.003
20200821,서남권,금천구,31,22,0.016,0.02,0.2,0.003
20200821,서남권,동작구,34,22,0.015,0.023,0.3,0.003
20200821,서남권,양천구,34,24,0.015,0.02,0.2,0.003
20200821,서남권,영등포구,32,24,0.016,0.024,0.4,0.003
20200821,서북권,마포구,29,22,0.014,0.022,0.4,0.002
20200821,서북권,서대문구,19,15,0.016,0.015,0.4,0.003
20200821,서북권,은평구,27,19,0.016,0.014,0.3,0.002
20200822,도심권,용산구,17,9,0.014,0.012,0.3,0.003
20200822,도심권,종로구,17,11,0.018,0.017,0.4,0.003
20200822,도심권,중구,17,13,0.016,0.021,0.4,0.002
20200822,동남권,강남구,16,11,0.015,0.02,0.4,0.003
20200822,동남권,강동구,16,10,0.012,0.018,0.3,0.002
20200822,동남권,서초구,16,8,0.014,0.021,0.3,0.002
20200822,동남권,송파구,19,9,0.013,0.016,0.4,0.003
20200822,동북권,강북구,25,13,0.015,0.01,0.3,0.002
20200822,동북권,광진구,15,7,0.013,0.013,0.3,0.003
20200822,동북권,노원구,16,10,0.021,0.013,0.3,0.002
20200822,동북권,도봉구,16,6,0.015,0.01,0.2,0.002
20200822,동북권,동대문구,17,8,0.016,0.017,0.2,0.002
20200822,동북권,성동구,18,11,0.017,0.003,0.3,0.002
20200822,동북권,성북구,18,7,0.015,0.019,0.4,0.002
20200822,동북권,중랑구,18,10,0.017,0.015,0.3,0.002
20200822,서남권,강서구,18,12,0.014,0.02,0.4,0.003
20200822,서남권,관악구,23,10,0.017,0.02,0.4,0.003
20200822,서남권,구로구,15,7,0.016,0.015,0.3,0.002
20200822,서남권,금천구,21,14,0.018,0.017,0.2,0.003
20200822,서남권,동작구,21,11,0.015,0.02,0.2,0.003
20200822,서남권,양천구,22,13,0.015,0.019,0.2,0.003
20200822,서남권,영등포구,20,12,0.014,0.022,0.5,0.003
20200822,서북권,마포구,19,11,0.015,0.018,0.4,0.002
20200822,서북권,서대문구,10,7,0.022,0.01,0.4,0.002
20200822,서북권,은평구,17,10,0.019,0.01,0.3,0.002
20200823,도심권,용산구,14,8,0.024,0.01,0.3,0.003
20200823,도심권,종로구,13,8,0.034,0.012,0.3,0.003
20200823,도심권,중구,11,9,0.034,0.013,0.3,0.003
20200823,동남권,강남구,14,9,0.03,0.014,0.3,0.003
20200823,동남권,강동구,12,9,0.023,0.015,0.3,0.002
20200823,동남권,서초구,12,6,0.025,0.015,0.2,0.003
20200823,동남권,송파구,16,10,0.026,0.01,0.3,0.003
20200823,동북권,강북구,19,10,0.028,0.007,0.3,0.002
20200823,동북권,광진구,13,7,0.024,0.009,0.3,0.004
20200823,동북권,노원구,14,9,0.037,0.011,0.3,0.002
20200823,동북권,도봉구,14,5,0.032,0.006,0.2,0.002
20200823,동북권,동대문구,12,6,0.033,0.011,0.2,0.002
20200823,동북권,성동구,14,9,0.03,0.002,0.3,0.002
20200823,동북권,성북구,14,7,0.031,0.013,0.4,0.002
20200823,동북권,중랑구,14,8,0.032,0.01,0.3,0.003
20200823,서남권,강서구,11,9,0.028,0.013,0.3,0.003
20200823,서남권,관악구,15,8,0.027,0.014,0.4,0.003
20200823,서남권,구로구,9,5,0.023,0.011,0.3,0.002
20200823,서남권,금천구,15,9,0.022,0.013,0.2,0.003
20200823,서남권,동작구,16,8,0.023,0.012,0.2,0.003
20200823,서남권,양천구,14,9,0.027,0.012,0.2,0.003
20200823,서남권,영등포구,14,8,0.027,0.014,0.4,0.003
20200823,서북권,마포구,14,8,0.025,0.015,0.4,0.002
20200823,서북권,서대문구,8,6,0.033,0.008,0.3,0.003
20200823,서북권,은평구,13,7,0.033,0.007,0.3,0.003
20200824,도심권,용산구,27,17,0.02,0.015,0.4,0.003
20200824,도심권,종로구,25,17,0.028,0.021,0.4,0.004
20200824,도심권,중구,20,18,0.026,0.022,0.4,0.003
20200824,동남권,강남구,24,18,0.026,0.022,0.4,0.003
20200824,동남권,강동구,25,18,0.021,0.021,0.4,0.002
20200824,동남권,서초구,22,11,0.023,0.022,0.3,0.003
20200824,동남권,송파구,24,17,0.022,0.019,0.4,0.003
20200824,동북권,강북구,28,17,0.025,0.011,0.3,0.002
20200824,동북권,광진구,24,16,0.022,0.015,0.4,0.004
20200824,동북권,노원구,22,16,0.029,0.02,0.4,0.003
20200824,동북권,도봉구,20,10,0.027,0.011,0.2,0.002
20200824,동북권,동대문구,23,14,0.028,0.018,0.2,0.002
20200824,동북권,성동구,25,19,0.023,0.004,0.4,0.003
20200824,동북권,성북구,25,14,0.023,0.023,0.4,0.002
20200824,동북권,중랑구,26,18,0.027,0.019,0.4,0.003
20200824,서남권,강서구,21,17,0.028,0.016,0.3,0.003
20200824,서남권,관악구,25,14,0.026,0.02,0.4,0.004
20200824,서남권,구로구,18,9,0.021,0.015,0.3,0.003
20200824,서남권,금천구,23,16,0.022,0.02,0.2,0.003
20200824,서남권,동작구,24,14,0.021,0.018,0.2,0.003
20200824,서남권,양천구,23,18,0.025,0.017,0.2,0.003
20200824,서남권,영등포구,23,16,0.025,0.02,0.4,0.003
20200824,서북권,마포구,22,15,0.019,0.02,0.4,0.003
20200824,서북권,서대문구,16,11,0.025,0.015,0.4,0.003
20200824,서북권,은평구,21,14,0.026,0.015,0.3,0.003
20200825,도심권,용산구,35,25,0.022,0.013,0.3,0.003
20200825,도심권,종로구,32,25,0.029,0.019,0.4,0.004
20200825,도심권,중구,30,26,0.027,0.02,0.4,0.003
20200825,동남권,강남구,31,26,0.025,0.021,0.4,0.003
20200825,동남권,강동구,35,25,0.019,0.025,0.3,0.002
20200825,동남권,서초구,30,17,0.026,0.018,0.3,0.003
20200825,동남권,송파구,33,25,0.022,0.021,0.4,0.004
20200825,동북권,강북구,41,28,0.025,0.011,0.3,0.003
20200825,동북권,광진구,32,23,0.019,0.016,0.4,0.004
20200825,동북권,노원구,32,25,0.03,0.019,0.3,0.003
20200825,동북권,도봉구,22,18,0.027,0.012,0.2,0.003
20200825,동북권,동대문구,33,23,0.03,0.017,0.2,0.003
20200825,동북권,성동구,34,26,0.023,0.004,0.4,0.003
20200825,동북권,성북구,31,22,0.022,0.021,0.4,0.002
20200825,동북권,중랑구,34,25,0.027,0.018,0.3,0.003
20200825,서남권,강서구,35,28,0.025,0.015,0.3,0.004
20200825,서남권,관악구,32,22,0.027,0.015,0.3,0.004
20200825,서남권,구로구,28,16,0.024,0.012,0.2,0.003
20200825,서남권,금천구,34,24,0.02,0.018,0.2,0.003
20200825,서남권,동작구,37,25,0.022,0.016,0.1,0.002
20200825,서남권,양천구,34,26,0.023,0.015,0.2,0.003
20200825,서남권,영등포구,34,26,0.025,0.018,0.4,0.004
20200825,서북권,마포구,33,26,0.023,0.017,0.3,0.003
20200825,서북권,서대문구,23,17,0.027,0.012,0.4,0.003
20200825,서북권,은평구,34,24,0.03,0.012,0.3,0.003
20200826,도심권,용산구,26,18,0.022,0.008,0.3,0.003
20200826,도심권,종로구,28,18,0.026,0.015,0.3,0.003
20200826,도심권,중구,22,19,0.022,0.021,0.3,0.003
20200826,동남권,강남구,26,20,0.021,0.018,0.3,0.003
20200826,동남권,강동구,26,20,0.012,0.019,0.3,0.002
20200826,동남권,서초구,25,12,0.022,0.018,0.3,0.002
20200826,동남권,송파구,26,19,0.018,0.015,0.3,0.003
20200826,동북권,강북구,28,19,0.02,0.01,0.3,0.002
20200826,동북권,광진구,24,17,0.018,0.01,0.3,0.004
20200826,동북권,노원구,22,16,0.025,0.011,0.3,0.003
20200826,동북권,도봉구,16,13,0.022,0.008,0.2,0.002
20200826,동북권,동대문구,23,16,0.025,0.014,0.2,0.002
20200826,동북권,성동구,27,20,0.024,0.003,0.3,0.004
20200826,동북권,성북구,21,14,0.02,0.018,0.3,0.002
20200826,동북권,중랑구,26,17,0.024,0.012,0.3,0.003
20200826,서남권,강서구,24,19,0.025,0.017,0.3,0.004
20200826,서남권,관악구,27,16,0.023,0.018,0.3,0.003
20200826,서남권,구로구,25,10,0.022,0.012,0.2,0.003
20200826,서남권,금천구,25,18,0.026,0.011,0.3,0.003
20200826,서남권,동작구,31,19,0.02,0.016,0.1,0.002
20200826,서남권,양천구,24,19,0.022,0.016,0.3,0.003
20200826,서남권,영등포구,27,19,0.022,0.019,0.4,0.003
20200826,서북권,마포구,23,17,0.025,0.012,0.3,0.002
20200826,서북권,서대문구,13,11,0.03,0.008,0.3,0.003
20200826,서북권,은평구,20,14,0.031,0.008,0.2,0.003
20200827,도심권,용산구,20,11,0.024,0.009,0.3,0.003
20200827,도심권,종로구,21,12,0.031,0.013,0.3,0.003
20200827,도심권,중구,19,13,0.027,0.015,0.3,0.002
20200827,동남권,강남구,21,13,0.03,0.012,0.3,0.003
20200827,동남권,강동구,23,13,0.018,0.019,0.3,0.003
20200827,동남권,서초구,18,9,0.03,0.01,0.3,0.002
20200827,동남권,송파구,20,13,0.026,0.009,0.3,0.003
20200827,동북권,강북구,26,15,0.024,0.008,0.3,0.002
20200827,동북권,광진구,20,11,0.021,0.009,0.3,0.004
20200827,동북권,노원구,18,11,0.03,0.012,0.3,0.002
20200827,동북권,도봉구,13,8,0.027,0.007,0.2,0.002
20200827,동북권,동대문구,19,12,0.03,0.01,0.3,0.002
20200827,동북권,성동구,21,13,0.027,0.006,0.3,0.003
20200827,동북권,성북구,18,9,0.027,0.014,0.3,0.002
20200827,동북권,중랑구,21,12,0.028,0.012,0.3,0.003
20200827,서남권,강서구,19,13,0.031,0.012,0.2,0.004
20200827,서남권,관악구,21,11,0.029,0.01,0.3,0.003
20200827,서남권,구로구,17,7,0.028,0.007,0.2,0.002
20200827,서남권,금천구,22,14,0.026,0.011,0.3,0.003
20200827,서남권,동작구,26,13,0.025,0.009,0.3,0.002
20200827,서남권,양천구,22,13,0.029,0.009,0.3,0.003
20200827,서남권,영등포구,21,12,0.029,0.012,0.4,0.003
20200827,서북권,마포구,19,12,0.026,0.012,0.3,0.002
20200827,서북권,서대문구,12,8,0.029,0.007,0.3,0.003
20200827,서북권,은평구,18,11,0.03,0.009,0.3,0.003
20200828,도심권,용산구,25,16,0.016,0.016,0.4,0.003
20200828,도심권,종로구,23,16,0.025,0.021,0.4,0.003
20200828,도심권,중구,23,19,0.022,0.021,0.4,0.002
20200828,동남권,강남구,23,18,0.022,0.022,0.4,0.003
20200828,동남권,강동구,26,18,0.016,0.024,0.4,0.003
20200828,동남권,서초구,18,10,0.027,0.021,0.3,0.002
20200828,동남권,송파구,23,17,0.017,0.022,0.4,0.003
20200828,동북권,강북구,32,19,0.019,0.013,0.4,0.002
20200828,동북권,광진구,22,15,0.016,0.015,0.4,0.004
20200828,동북권,노원구,22,16,0.023,0.017,0.4,0.002
20200828,동북권,도봉구,14,12,0.022,0.012,0.3,0.002
20200828,동북권,동대문구,23,17,0.025,0.017,0.4,0.002
20200828,동북권,성동구,23,18,0.02,0.012,0.4,0.003
20200828,동북권,성북구,22,14,0.021,0.021,0.4,0.002
20200828,동북권,중랑구,26,16,0.026,0.016,0.4,0.003
20200828,서남권,강서구,20,16,0.027,0.017,0.3,0.004
20200828,서남권,관악구,25,15,0.026,0.018,0.4,0.003
20200828,서남권,구로구,19,9,0.025,0.013,0.3,0.002
20200828,서남권,금천구,25,17,0.022,0.017,0.4,0.002
20200828,서남권,동작구,31,18,0.019,0.018,0.3,0.002
20200828,서남권,양천구,26,19,0.021,0.016,0.3,0.003
20200828,서남권,영등포구,24,17,0.021,0.022,0.5,0.003
20200828,서북권,마포구,22,17,0.021,0.02,0.4,0.002
20200828,서북권,서대문구,15,11,0.025,0.012,0.4,0.003
20200828,서북권,은평구,21,15,0.025,0.013,0.4,0.002
20200829,도심권,용산구,17,9,0.012,0.011,0.3,0.003
20200829,도심권,종로구,17,11,0.016,0.018,0.4,0.004
20200829,도심권,중구,17,14,0.014,0.019,0.4,0.002
20200829,동남권,강남구,17,13,0.013,0.02,0.4,0.003
20200829,동남권,강동구,17,11,0.011,0.022,0.3,0.003
20200829,동남권,서초구,12,7,0.017,0.016,0.3,0.002
20200829,동남권,송파구,15,10,0.012,0.017,0.4,0.003
20200829,동북권,강북구,22,11,0.012,0.013,0.4,0.002
20200829,동북권,광진구,17,9,0.01,0.014,0.4,0.004
20200829,동북권,노원구,14,9,0.018,0.014,0.3,0.002
20200829,동북권,도봉구,10,6,0.014,0.012,0.3,0.002
20200829,동북권,동대문구,18,12,0.015,0.018,0.4,0.002
20200829,동북권,성동구,16,11,0.013,0.01,0.4,0.004
20200829,동북권,성북구,15,8,0.014,0.02,0.4,0.002
20200829,동북권,중랑구,17,10,0.015,0.017,0.4,0.003
20200829,서남권,강서구,16,13,0.018,0.016,0.3,0.004
20200829,서남권,관악구,18,10,0.016,0.015,0.3,0.003
20200829,서남권,구로구,14,7,0.016,0.011,0.3,0.002
20200829,서남권,금천구,20,13,0.012,0.015,0.3,0.002
20200829,서남권,동작구,22,12,0.013,0.014,0.3,0.002
20200829,서남권,양천구,20,14,0.015,0.014,0.3,0.003
20200829,서남권,영등포구,18,12,0.015,0.016,0.4,0.003
20200829,서북권,마포구,16,11,0.014,0.017,0.4,0.002
20200829,서북권,서대문구,10,6,0.015,0.01,0.4,0.002
20200829,서북권,은평구,16,8,0.014,0.011,0.3,0.002
20200830,도심권,용산구,15,10,0.022,0.009,0.3,0.003
20200830,도심권,종로구,14,11,0.029,0.012,0.3,0.003
20200830,도심권,중구,13,11,0.028,0.013,0.3,0.002
20200830,동남권,강남구,16,13,0.027,0.012,0.3,0.003
20200830,동남권,강동구,17,13,0.017,0.02,0.3,0.002
20200830,동남권,서초구,12,8,0.028,0.012,0.3,0.002
20200830,동남권,송파구,17,13,0.022,0.011,0.3,0.003
20200830,동북권,강북구,16,10,0.022,0.008,0.3,0.002
20200830,동북권,광진구,16,9,0.02,0.008,0.3,0.004
20200830,동북권,노원구,12,8,0.028,0.01,0.3,0.002
20200830,동북권,도봉구,8,5,0.024,0.007,0.2,0.002
20200830,동북권,동대문구,15,12,0.027,0.011,0.3,0.001
20200830,동북권,성동구,15,11,0.027,0.007,0.3,0.003
20200830,동북권,성북구,11,7,0.024,0.014,0.4,0.002
20200830,동북권,중랑구,17,11,0.026,0.012,0.3,0.003
20200830,서남권,강서구,14,12,0.03,0.012,0.2,0.003
20200830,서남권,관악구,16,10,0.027,0.011,0.3,0.003
20200830,서남권,구로구,13,6,0.026,0.007,0.2,0.002
20200830,서남권,금천구,17,12,0.022,0.01,0.3,0.002
20200830,서남권,동작구,22,12,0.022,0.01,0.3,0.002
